id,pressure,maxtemp,humidity,cloud,sunshine,windspeed,day_sin,day_cos,temp_range,winddirection_10.0,winddirection_15.0,winddirection_20.0,winddirection_25.0,winddirection_30.0,winddirection_40.0,winddirection_50.0,winddirection_60.0,winddirection_65.0,winddirection_70.0,winddirection_75.0,winddirection_80.0,winddirection_90.0,winddirection_100.0,winddirection_110.0,winddirection_120.0,winddirection_130.0,winddirection_140.0,winddirection_150.0,winddirection_160.0,winddirection_170.0,winddirection_180.0,winddirection_190.0,winddirection_200.0,winddirection_210.0,winddirection_220.0,winddirection_230.0,winddirection_240.0,winddirection_250.0,winddirection_250.3,winddirection_260.0,winddirection_270.0,winddirection_280.0,winddirection_290.0,winddirection_300.0,rainfall,humidity_index,windspeed_category
662,1017.7,0.6328125,0.847457627118644,88.0,1.2,0.3430127041742287,-0.9141279881853337,0.4054257283599973,2.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.109985261606485,
663,1015.0,0.703125,0.8644067796610169,81.0,2.0,0.19782214156079853,-0.9070138128026362,0.42110087079608916,4.699999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.1573446327683619,
664,1017.6,0.640625,0.8305084745762712,88.0,0.5,0.3539019963702359,-0.8996308696522434,0.4366512319560638,5.400000000000002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.150301967660238,
665,1018.1,0.60546875,0.7966101694915253,80.0,3.9,0.21960072595281305,-0.8919813464595487,0.45207220393230374,2.599999999999998,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.109728617615362,
666,1017.8,0.6328125,0.7966101694915253,84.0,1.0,0.19782214156079853,-0.8840675099433637,0.46735921715800205,3.3000000000000007,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.1033508669394116,
667,1015.5,0.74609375,0.7627118644067796,88.0,3.6,0.08529945553539019,-0.8758917051442433,0.48250774176121763,4.699999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.977731698521457,
668,1018.9,0.72265625,0.8644067796610169,78.0,4.5,0.19782214156079853,-0.867456354729597,0.4975132889071803,4.599999999999998,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.1573446327683619,
669,1019.7,0.60546875,0.847457627118644,84.0,1.1,0.3938294010889292,-0.858763958275803,0.5123714121284235,3.1999999999999993,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.1670702179176757,
670,1014.5,0.65625,0.728813559322034,66.0,6.3,0.4573502722323049,-0.8498170915275277,0.5270777086423724,3.1999999999999993,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.9812517754000568,
671,1017.6,0.671875,0.847457627118644,86.0,2.3,0.2323049001814882,-0.8406184056344783,0.5416278206559811,3.6000000000000014,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.1346516007532959,
672,1014.6,0.64453125,0.728813559322034,85.0,1.2,0.22686025408348454,-0.8311706263658079,0.5560174366570446,2.099999999999998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.9758003766478346,
673,1016.4,0.6328125,0.6271186440677965,78.0,5.8,0.08529945553539019,-0.8214765533024145,0.5702422926917867,4.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.8890329012961116,
674,1020.6,0.578125,0.6101694915254237,59.0,5.1,0.2831215970961887,-0.8115390590073611,0.5842981736283683,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.0579197658822095,
675,1021.6,0.58203125,0.7457627118644068,84.0,0.5,0.13611615245009073,-0.8013610881746769,0.5981809144059159,2.6999999999999993,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.2310192709542607,
676,1016.2,0.42578125,0.6779661016949152,85.0,0.0,0.44101633393829404,-0.7909456567567774,0.6118864012687242,2.400000000000002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.3730237857855006,
677,1021.1,0.41796875,0.6101694915254237,88.0,0.9,0.2141560798548094,-0.780295851070776,0.6254105729852457,2.400000000000002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.176406779661017,
678,1017.5,0.41796875,0.8813559322033897,88.0,0.0,0.49727767695099817,-0.7694148268839381,0.6387494220515268,1.9000000000000021,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.5733835530445701,
679,1016.4,0.44921875,0.6271186440677965,88.0,8.6,0.40653357531760437,-0.7583058084785625,0.6518989958787125,3.099999999999998,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.3494249394673121,
680,1018.2,0.56640625,0.8135593220338984,84.0,4.4,0.4101633393829401,-0.7469720876965551,0.6648553979642867,4.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.43115180007423,
681,1016.5,0.484375,0.8813559322033897,88.0,0.2,0.09800362976406533,-0.7354170229639858,0.6776147890466887,4.300000000000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.8154425612052727,
682,1017.5,0.44921875,0.9152542372881356,93.0,0.4,0.3176043557168784,-0.7236440382959123,0.690173388242972,4.199999999999999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.8692904337833958,
683,1019.0,0.48828125,0.6101694915254237,43.0,9.3,0.40653357531760437,-0.7116566222817751,0.7025274741691566,4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.0973943840121425,
684,1020.0,0.34765625,0.8305084745762712,80.0,3.3,0.35571687840290384,-0.6994583270516471,0.7146733860429608,2.1999999999999993,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.8705845081577699,
685,1020.3,0.42578125,0.6101694915254237,66.0,3.3,0.3430127041742287,-0.6870527672236675,0.726607524768565,4.100000000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.176406779661017,
686,1018.1,0.46875,0.7457627118644068,89.0,0.6,0.20508166969147001,-0.6744436188329457,0.7383263540031063,3.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.3719756760253592,
687,1020.6,0.33203125,0.6101694915254237,95.0,0.0,0.3938294010889292,-0.661634618242279,0.749826401204568,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.427678130656574,
688,1019.1,0.41015625,0.8813559322033897,85.0,0.1,0.1996370235934664,-0.6486295610349818,0.7611042586607742,5.299999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.167416118989969,
689,1016.8,0.4375,0.9491525423728813,87.0,0.0,0.30852994555353896,-0.6354323008901775,0.7721565844991641,1.8000000000000007,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.7461508603959115,
690,1015.9,0.33203125,0.9491525423728813,95.0,0.0,0.6406533575317606,-0.622046748440868,0.7829801036770625,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.2208326476880043,
691,1020.9,0.55859375,0.6101694915254237,43.0,9.5,0.2903811252268602,-0.6084768701151264,0.7935716089521472,4.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.9869184393129335,
692,1018.2,0.4609375,0.7118644067796609,78.0,2.2,0.10707803992740474,-0.594726686960764,0.8039279618328208,4.199999999999999,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.2708097928436912,
693,1017.0,0.48828125,0.6440677966101696,78.0,0.4,0.3502722323049002,-0.5808002734538014,0.8140460935082175,4.599999999999998,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.1759116589625065,
694,1020.9,0.2734375,0.6610169491525424,89.0,1.0,0.32849364791288566,-0.5667017562911184,0.8239230057575536,1.8999999999999986,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.7315770081061166,
695,1025.3,0.27734375,0.6610169491525424,87.0,3.0,0.2921960072595281,-0.5524353131676203,0.8335557718385695,5.9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2.7466393921683236,
696,1020.1,0.328125,0.6949152542372881,88.0,0.5,0.3121597096188748,-0.5380051715382992,0.8429415373547832,5.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.1199313452048916,
697,1023.4,0.3046875,0.6779661016949152,88.0,0.4,0.6333938294010889,-0.5234156073655503,0.8520775211013093,5.899999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.238216856280474,
698,1021.2,0.2734375,0.7627118644067796,83.0,3.3,0.47549909255898365,-0.5086709438521042,0.8609610158889945,3.299999999999999,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.35658409387223,
699,1020.8,0.28515625,0.6779661016949152,81.0,1.1,0.46098003629764067,-0.4937755501599774,0.8695893893466109,3.0999999999999996,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.8780440288330407,
700,1022.3,0.296875,0.6101694915254237,74.0,9.1,0.3176043557168784,-0.4787338401157883,0.8779600847008883,6.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2.334140435835351,
701,1023.4,0.2421875,0.6440677966101696,77.0,2.5,0.3774954627949183,-0.4635502709028512,0.8860706215341377,2.900000000000002,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.8478611783696532,
702,1021.1,0.26953125,0.5254237288135593,86.0,3.0,0.18874773139745915,-0.4482293417404106,0.893918596519257,1.1999999999999993,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.1945954589063,
703,1017.9,0.28125,0.7966101694915253,88.0,0.0,0.6406533575317606,-0.4327755925504317,0.9015016841318838,1.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.9008222856183923,
704,1022.5,0.34375,0.6271186440677965,86.0,0.4,0.4464609800362977,-0.41719360261231697,0.9088176373395028,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.4673358565081454,
705,1019.7,0.24609375,0.8644067796610169,90.0,0.0,0.41560798548094374,-0.4014879892059737,0.9158642882672868,1.8999999999999986,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.540512608515916,
706,1017.7,0.27734375,0.9152542372881356,95.0,0.3,0.39019963702359345,-0.38566340624360745,0.9226395488404875,1.9000000000000004,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.4508474576271193,
707,1018.7,0.23046875,0.6779661016949152,88.0,0.0,0.4682395644283121,-0.3697245428906732,0.9291414114031743,1.9000000000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.0423728813559325,
708,1018.1,0.5,0.5593220338983051,19.0,8.4,0.09800362976406533,-0.3536761221763721,0.935367949313148,6.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.1048902472909143,
709,1016.7,0.46484375,0.7796610169491525,90.0,1.0,0.46098003629764067,-0.33752289959411347,0.941317317512847,5.800000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.7081664098613252,
710,1020.8,0.20703125,0.7966101694915253,88.0,0.1,0.3702359346642468,-0.32126966169236515,0.946987753076075,3.8999999999999986,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.9535853976531947,
711,1017.1,0.26953125,0.8644067796610169,87.0,0.1,0.24682395644283123,-0.3049212246562894,0.9523775757303973,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.340697010093315,
712,1023.9,0.28125,0.9152542372881356,88.0,0.2,0.23411978221415608,-0.2884824328806098,0.9574851883550389,6.100000000000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.8279009126466756,
713,1022.7,0.2109375,0.847457627118644,88.0,0.3,0.6370235934664248,-0.27195815753410524,0.9623090774541487,1.8000000000000007,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.618426770969144,
714,1016.1,0.48828125,0.728813559322034,81.0,5.1,0.5607985480943739,-0.2553532951161881,0.9668478136052773,2.8999999999999986,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.2030415602507547,
715,1019.4,0.26953125,0.6779661016949152,89.0,0.0,0.411978221415608,-0.23867276600594997,0.9711000518829505,2.8000000000000007,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.149866190900981,
716,1017.8,0.42578125,0.7118644067796609,86.0,2.2,0.25045372050816694,-0.22192151300416674,0.9750645322571945,3.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.4416749750747753,
717,1024.0,0.4140625,0.8813559322033897,88.0,0.5,0.15245009074410165,-0.20510449986861926,0.9787400799669153,3.1000000000000014,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.8632173654475168,
718,1016.4,0.46484375,0.9491525423728813,88.0,0.0,0.4355716878402904,-0.1882267098432439,0.9821256058680006,4.900000000000002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.118016321406152,
719,1016.7,0.359375,0.7457627118644068,81.0,0.6,0.6152450090744102,-0.1712931441814778,0.9852201067560606,2.400000000000002,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.5628592483419312,
720,1019.4,0.3984375,0.6101694915254237,90.0,0.1,0.6098003629764066,-0.154308820664281,0.9880226656636976,4.100000000000001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.3247824095281724,
721,1023.1,0.37890625,0.6271186440677965,87.0,2.6,0.2921960072595281,-0.13727877211326517,0.9905324521322227,2.3000000000000007,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.1994888350820554,
722,1022.9,0.42578125,0.5932203389830508,61.0,2.2,0.5735027223230491,-0.12020804489935275,0.9927487224577402,4.300000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.2324663939216833,
723,1021.1,0.28125,0.6779661016949152,88.0,0.1,0.6333938294010889,-0.10310169744743544,0.9946708199115211,2.400000000000002,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.8358407922300513,
724,1019.4,0.25,0.9661016949152543,95.0,0.0,0.35934664246823955,-0.0859647987374467,0.9962981749346077,1.4000000000000004,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.87445072190835,
725,1020.6,0.30078125,0.8813559322033897,88.0,0.0,0.5263157894736843,-0.06880242680232064,0.9976303053065857,1.6000000000000014,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.145523026878959,
726,1016.6,0.265625,0.8813559322033897,88.0,0.0,0.6098003629764066,-0.05161966722325418,0.9986668162884759,0.5999999999999979,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.167416118989969,
727,1020.8,0.30078125,0.6610169491525424,91.0,0.2,0.2867513611615245,-0.034421611622745804,0.9994074007397048,4.300000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.0423728813559325,
728,1019.7,0.28515625,0.6779661016949152,88.0,0.0,0.6152450090744102,-0.01721335615583528,0.9998518392091162,2.3999999999999986,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.8780440288330407,
729,1016.8,0.390625,0.6440677966101696,97.0,0.1,0.6406533575317606,6.432490598706546e-16,1.0,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.3983814322797377,
730,1016.8,0.39453125,0.9661016949152543,91.0,0.0,0.6406533575317606,0.017213356155834685,0.9998518392091162,2.8000000000000007,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.1759860605100587,
731,1019.9,0.2421875,0.8983050847457628,100.0,0.0,0.5916515426497279,0.03442161162274574,0.9994074007397048,2.200000000000001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.6727348817744305,
732,1013.5,0.5,0.6779661016949152,81.0,0.0,0.6406533575317606,0.051619667223253764,0.998666816288476,5.699999999999999,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.5414134953629677,
733,1014.9,0.3203125,0.9491525423728813,95.0,0.0,0.6406533575317606,0.06880242680231986,0.9976303053065857,1.7000000000000028,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.310563259715802,
734,1024.4,0.03515625,0.6440677966101696,88.0,0.0,0.6333938294010889,0.08596479873744647,0.9962981749346078,0.9000000000000004,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3.8805084745762723,
735,1021.6,0.15234375,0.47457627118644075,91.0,0.0,0.6406533575317606,0.10310169744743485,0.9946708199115211,2.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.8154425612052736,
736,1024.1,0.1953125,0.3220338983050848,67.0,5.6,0.3774954627949183,0.1202080448993527,0.9927487224577402,5.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.2126588983050852,
737,1018.9,0.1796875,0.9661016949152543,100.0,0.0,0.4464609800362977,0.13727877211326478,0.9905324521322229,2.3000000000000007,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3.7553307818480053,
738,1024.1,0.19921875,0.7966101694915253,78.0,0.6,0.3121597096188748,0.15430882066428117,0.9880226656636976,4.4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3.147263128646846,
739,1014.5,0.23046875,0.8135593220338984,100.0,0.0,0.46098003629764067,0.1712931441814776,0.9852201067560606,4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.685860227536569,
740,1027.1,0.31640625,0.6101694915254237,89.0,0.0,0.6370235934664248,0.1882267098432442,0.9821256058680006,4.800000000000001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.8381355932203391,
741,1017.7,0.2578125,0.9152542372881356,100.0,0.0,0.4700544464609801,0.2051044998686192,0.9787400799669153,2.1999999999999993,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.3975681650700076,
742,1016.8,0.2109375,0.6779661016949152,94.0,0.0,0.6370235934664248,0.22192151300416552,0.9750645322571948,1.200000000000001,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.068225702638919,
743,1022.4,0.31640625,0.6271186440677965,88.0,0.0,0.4573502722323049,0.2386727660059501,0.9711000518829505,3.1999999999999993,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1.6608306947289995,
744,1019.9,0.3984375,0.9830508474576272,99.0,0.0,0.2903811252268602,0.255353295116187,0.9668478136052775,4.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.417502594258043,
745,1020.9,0.3203125,0.6101694915254237,19.0,3.9,0.6406533575317606,0.2719581575341055,0.9623090774541486,3.200000000000001,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.5005188516084402,
746,1021.5,0.08203125,0.6101694915254237,69.0,4.3,0.279491833030853,0.288482432880609,0.9574851883550393,7.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,13.368258859784296,
747,1023.9,0.35546875,0.5593220338983051,11.0,10.2,0.43920145190562615,0.30492122465628907,0.9523775757303974,4.1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.4977401129943508,
748,1024.1,0.3671875,0.38983050847457634,29.0,10.2,0.3720508166969147,0.3212696616923644,0.9469877530760753,5.4,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.0211864406779663,
749,1021.6,0.38671875,0.6271186440677965,19.0,10.2,0.6406533575317606,0.3375228995941133,0.9413173175128471,6.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.7371907266705624,
750,1022.3,0.296875,0.7966101694915253,91.0,1.0,0.18874773139745915,0.3536761221763716,0.9353679493131483,3.4000000000000004,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.109703855466567,
751,1023.9,0.38671875,0.5932203389830508,43.0,10.2,0.176043557168784,0.3697245428906731,0.9291414114031743,3.900000000000002,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1.4441020373223763,
752,1024.7,0.46875,0.1694915254237288,19.0,10.2,0.6406533575317606,0.38566340624360707,0.9226395488404876,6.999999999999998,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.39657725851571507,
753,1014.6,0.5234375,0.4067796610169492,81.0,2.4,0.6370235934664248,0.401487989205973,0.9158642882672872,6.600000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.8169491525423731,
754,1013.4,0.41015625,0.9661016949152543,100.0,0.0,0.22323049001814882,0.4171936026123168,0.9088176373395029,3.799999999999997,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2.007159555815313,
